rank,title,link,author,star,comment_num,comment_link,price
50,半小时漫画中国史（读客熊猫君出品，全新修订…,https://www.amazon.cn/dp/B072Z88B9T/ref=zg_bs_116169071_50/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,陈磊（笔名：二混子）,4.4,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
rank,title,link,author,star,comment_num,comment_link,price
51,小妇人（无删节版全新译本。美国文学史上开创女…,https://www.amazon.cn/dp/B077SQTQFP/ref=zg_bs_116169071_51?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,路易莎·梅·奥尔科特,4.8,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
52,从大都到上都:在古道上重新发现中国【#新浪好书…,https://www.amazon.cn/dp/B07F6ZNS4P/ref=zg_bs_116169071_52?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,罗新,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
53,山月记（川端康成力荐的天才小说家！常年入选日…,https://www.amazon.cn/dp/B07PNZWVT8/ref=zg_bs_116169071_53?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,中岛敦,4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
54,占星术杀人魔法(岛田庄司开创本格推理新境界的不…,https://www.amazon.cn/dp/B07G57MMRB/ref=zg_bs_116169071_54?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,岛田庄司,4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
55,大师的盛宴：二十世纪最佳科幻小说选（科幻大师…,https://www.amazon.cn/dp/B08KXLNT5L/ref=zg_bs_116169071_55?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,奥森·斯科特·卡德,4.2,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
56,冷场（《吐槽大会》嘉宾李诞新作，一米八三大诗…,https://www.amazon.cn/dp/B07L8TMY1Q/ref=zg_bs_116169071_56?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,李诞,3.6,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
57,断舍离(2019年新版，全书修订50%以上。宫崎…,https://www.amazon.cn/dp/B07PJPKSPV/ref=zg_bs_116169071_57?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,山下英子,4.2,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
58,蛤蟆先生去看心理医生（英国经典心理咨询入门…,https://www.amazon.cn/dp/B08RN3BBTS/ref=zg_bs_116169071_58?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,罗伯特·戴博德,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
